1309.061947,1496.070796,2181.769912,2057.097345
2155.566372,2463.504425,3592.610619,3387.318584
2672.179104,3036.567164,6316.059701,4251.19403
3440.637874,4896.292359,5028.624585,6550.445183
3234.372208,4611.975186,7187.493797,9104.158809
3069.545316,5487.536203,10482.78684,9556.131646
4315.425284,7524.83768,11692.13624,8650.600798
4558.244905,8733.142012,13824.47995,9326.133136
6756.057759,11225.67676,14805.30561,9607.95987
10259.45534,14446.9019,16027.22987,8328.412884
